,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2017-11-23 11:00:00+01:00,358.0,825.0,0.0,8817.0,6739.0,309.0,0.0,0.0,0.0,0.0,419.0,432.0,0.0,5045.0,66.0,95.0,1937.0,265.0,0.0,7144.0
2017-11-23 12:00:00+01:00,355.0,805.0,0.0,8646.0,6771.0,305.0,0.0,0.0,0.0,0.0,412.0,407.0,0.0,5045.0,66.0,94.0,2282.0,261.0,0.0,7406.0
2017-11-23 13:00:00+01:00,348.0,776.0,0.0,8247.0,6712.0,306.0,0.0,0.0,0.0,0.0,409.0,431.0,0.0,5045.0,66.0,99.0,2374.0,258.0,0.0,7692.0
2017-11-23 14:00:00+01:00,347.0,742.0,0.0,7945.0,6613.0,313.0,0.0,0.0,0.0,13.0,398.0,327.0,0.0,5045.0,63.0,98.0,1986.0,254.0,0.0,7832.0
2017-11-23 15:00:00+01:00,350.0,793.0,0.0,7951.0,6708.0,316.0,0.0,0.0,0.0,90.0,396.0,382.0,0.0,5043.0,57.0,94.0,1333.0,262.0,0.0,8082.0
2017-11-23 16:00:00+01:00,347.0,790.0,0.0,9941.0,6745.0,321.0,0.0,0.0,0.0,62.0,406.0,644.0,0.0,5040.0,56.0,94.0,623.0,277.0,0.0,7536.0
2017-11-23 17:00:00+01:00,346.0,834.0,0.0,13183.0,6544.0,319.0,0.0,0.0,0.0,0.0,440.0,1247.0,0.0,5039.0,56.0,105.0,157.0,274.0,0.0,6509.0
2017-11-23 18:00:00+01:00,348.0,855.0,0.0,14010.0,6487.0,327.0,0.0,0.0,0.0,0.0,471.0,2408.0,0.0,5042.0,57.0,108.0,108.0,265.0,0.0,6164.0
2017-11-23 19:00:00+01:00,351.0,841.0,0.0,14378.0,6502.0,334.0,0.0,0.0,0.0,0.0,493.0,2378.0,0.0,5040.0,57.0,108.0,69.0,273.0,0.0,6362.0
2017-11-23 20:00:00+01:00,355.0,716.0,0.0,13426.0,6470.0,342.0,0.0,0.0,0.0,0.0,452.0,1157.0,0.0,5043.0,57.0,107.0,27.0,301.0,0.0,6435.0
2017-11-23 21:00:00+01:00,353.0,657.0,0.0,10793.0,6459.0,347.0,0.0,0.0,0.0,0.0,421.0,1044.0,0.0,5046.0,58.0,108.0,27.0,301.0,0.0,6533.0
2017-11-23 22:00:00+01:00,342.0,661.0,0.0,9237.0,6261.0,347.0,0.0,0.0,0.0,0.0,395.0,787.0,0.0,5047.0,57.0,97.0,25.0,286.0,0.0,6146.0
2017-11-23 23:00:00+01:00,351.0,658.0,0.0,8046.0,6148.0,344.0,0.0,0.0,0.0,0.0,364.0,407.0,0.0,5046.0,56.0,98.0,26.0,286.0,0.0,6111.0
2017-11-24 00:00:00+01:00,351.0,582.0,0.0,6425.0,5873.0,335.0,0.0,0.0,0.0,147.0,357.0,291.0,0.0,5045.0,54.0,94.0,26.0,286.0,0.0,6191.0
2017-11-24 01:00:00+01:00,344.0,575.0,0.0,5551.0,5317.0,327.0,0.0,0.0,0.0,328.0,352.0,263.0,0.0,5045.0,54.0,94.0,27.0,289.0,0.0,5913.0
2017-11-24 02:00:00+01:00,351.0,573.0,0.0,5220.0,5090.0,326.0,0.0,0.0,0.0,277.0,353.0,193.0,0.0,5045.0,54.0,95.0,25.0,288.0,0.0,5556.0
2017-11-24 03:00:00+01:00,344.0,577.0,0.0,5597.0,5018.0,324.0,0.0,0.0,0.0,442.0,352.0,270.0,0.0,5045.0,54.0,97.0,30.0,289.0,0.0,4929.0
2017-11-24 04:00:00+01:00,352.0,580.0,0.0,5909.0,5108.0,322.0,0.0,0.0,0.0,398.0,348.0,300.0,0.0,5045.0,54.0,98.0,39.0,287.0,0.0,4942.0
2017-11-24 05:00:00+01:00,353.0,580.0,0.0,5710.0,5254.0,326.0,0.0,0.0,0.0,363.0,349.0,278.0,0.0,5044.0,54.0,97.0,39.0,290.0,0.0,5191.0
2017-11-24 06:00:00+01:00,346.0,578.0,0.0,6423.0,5605.0,327.0,0.0,0.0,0.0,1.0,350.0,348.0,0.0,5044.0,54.0,95.0,38.0,287.0,0.0,5478.0
2017-11-24 07:00:00+01:00,347.0,714.0,0.0,8850.0,6168.0,333.0,0.0,0.0,0.0,0.0,378.0,652.0,0.0,5044.0,55.0,96.0,38.0,285.0,0.0,5423.0
2017-11-24 08:00:00+01:00,358.0,850.0,0.0,10773.0,6395.0,329.0,0.0,0.0,0.0,0.0,410.0,708.0,0.0,5045.0,63.0,104.0,158.0,276.0,0.0,5305.0
2017-11-24 09:00:00+01:00,360.0,865.0,0.0,11034.0,6498.0,338.0,0.0,0.0,0.0,0.0,426.0,1980.0,0.0,5045.0,63.0,103.0,798.0,272.0,0.0,5018.0
2017-11-24 10:00:00+01:00,359.0,864.0,0.0,11249.0,6506.0,342.0,0.0,0.0,0.0,0.0,436.0,2040.0,0.0,5043.0,64.0,104.0,1471.0,275.0,0.0,4687.0
2017-11-24 11:00:00+01:00,340.0,863.0,0.0,10880.0,6484.0,342.0,0.0,0.0,0.0,0.0,412.0,1320.0,0.0,5042.0,63.0,103.0,2069.0,270.0,0.0,4776.0
2017-11-24 12:00:00+01:00,338.0,863.0,0.0,10600.0,6465.0,342.0,0.0,0.0,0.0,0.0,407.0,1155.0,0.0,5042.0,62.0,102.0,2376.0,272.0,0.0,4968.0
2017-11-24 13:00:00+01:00,340.0,863.0,0.0,10603.0,6456.0,341.0,0.0,0.0,0.0,0.0,415.0,791.0,0.0,5041.0,59.0,101.0,2341.0,279.0,0.0,4900.0
2017-11-24 14:00:00+01:00,340.0,863.0,0.0,10632.0,6427.0,341.0,0.0,0.0,0.0,0.0,432.0,514.0,0.0,5038.0,58.0,97.0,2193.0,283.0,0.0,4580.0
2017-11-24 15:00:00+01:00,339.0,836.0,0.0,10748.0,6410.0,347.0,0.0,0.0,0.0,0.0,436.0,417.0,0.0,5037.0,55.0,97.0,2042.0,285.0,0.0,4371.0
2017-11-24 16:00:00+01:00,342.0,862.0,0.0,11355.0,6522.0,337.0,0.0,0.0,0.0,0.0,440.0,928.0,0.0,5034.0,56.0,101.0,1424.0,284.0,0.0,3817.0
2017-11-24 17:00:00+01:00,340.0,864.0,0.0,12776.0,6541.0,334.0,0.0,0.0,0.0,0.0,474.0,3699.0,0.0,5031.0,56.0,101.0,517.0,284.0,0.0,3318.0
2017-11-24 18:00:00+01:00,345.0,862.0,0.0,12919.0,6557.0,346.0,0.0,0.0,0.0,0.0,519.0,4787.0,0.0,5033.0,55.0,106.0,129.0,286.0,0.0,3535.0
2017-11-24 19:00:00+01:00,349.0,860.0,0.0,12567.0,6530.0,347.0,0.0,0.0,0.0,0.0,505.0,3278.0,0.0,5038.0,56.0,105.0,54.0,287.0,0.0,4311.0
2017-11-24 20:00:00+01:00,357.0,860.0,0.0,12521.0,6520.0,344.0,0.0,0.0,0.0,0.0,472.0,1156.0,0.0,5039.0,57.0,105.0,38.0,288.0,0.0,5194.0
2017-11-24 21:00:00+01:00,359.0,853.0,0.0,10884.0,6525.0,345.0,0.0,0.0,0.0,0.0,454.0,562.0,0.0,5041.0,56.0,107.0,29.0,288.0,0.0,5983.0
2017-11-24 22:00:00+01:00,353.0,863.0,0.0,9049.0,6458.0,343.0,0.0,0.0,0.0,0.0,424.0,379.0,0.0,5042.0,56.0,100.0,28.0,288.0,0.0,6408.0
2017-11-24 23:00:00+01:00,347.0,849.0,0.0,7969.0,6226.0,345.0,0.0,0.0,0.0,0.0,398.0,195.0,0.0,5042.0,55.0,98.0,27.0,291.0,0.0,6864.0
2017-11-25 00:00:00+01:00,351.0,838.0,0.0,6003.0,6066.0,331.0,0.0,0.0,0.0,0.0,378.0,243.0,0.0,5042.0,52.0,97.0,28.0,291.0,0.0,6954.0
2017-11-25 01:00:00+01:00,347.0,713.0,0.0,5175.0,6030.0,323.0,0.0,0.0,0.0,334.0,378.0,218.0,0.0,5044.0,51.0,97.0,28.0,291.0,0.0,6856.0
2017-11-25 02:00:00+01:00,349.0,584.0,0.0,4962.0,5847.0,323.0,0.0,0.0,0.0,1294.0,373.0,159.0,0.0,5046.0,51.0,97.0,28.0,289.0,0.0,6671.0
2017-11-25 03:00:00+01:00,348.0,562.0,0.0,4885.0,5784.0,318.0,0.0,0.0,0.0,1983.0,370.0,204.0,0.0,5045.0,51.0,96.0,27.0,285.0,0.0,6658.0
2017-11-25 04:00:00+01:00,347.0,581.0,0.0,4829.0,5673.0,323.0,0.0,0.0,0.0,2356.0,376.0,215.0,0.0,5045.0,51.0,94.0,27.0,285.0,0.0,6797.0
2017-11-25 05:00:00+01:00,353.0,570.0,0.0,4830.0,5536.0,311.0,0.0,0.0,0.0,2330.0,377.0,182.0,0.0,5045.0,51.0,94.0,28.0,287.0,0.0,6859.0
2017-11-25 06:00:00+01:00,352.0,595.0,0.0,5431.0,5719.0,309.0,0.0,0.0,0.0,2189.0,385.0,208.0,0.0,5044.0,51.0,94.0,28.0,288.0,0.0,6632.0
2017-11-25 07:00:00+01:00,349.0,580.0,0.0,5849.0,5818.0,309.0,0.0,0.0,0.0,1758.0,420.0,709.0,0.0,5045.0,54.0,93.0,30.0,287.0,0.0,6984.0
2017-11-25 08:00:00+01:00,351.0,627.0,0.0,6456.0,5890.0,309.0,0.0,0.0,0.0,413.0,447.0,662.0,0.0,5044.0,55.0,93.0,74.0,286.0,0.0,7705.0
2017-11-25 09:00:00+01:00,352.0,742.0,0.0,6513.0,5856.0,308.0,0.0,0.0,0.0,0.0,449.0,982.0,0.0,5043.0,55.0,95.0,292.0,285.0,0.0,7946.0
2017-11-25 10:00:00+01:00,352.0,834.0,0.0,6574.0,5938.0,307.0,0.0,0.0,0.0,0.0,451.0,1625.0,0.0,5044.0,55.0,94.0,528.0,283.0,0.0,7799.0
2017-11-25 11:00:00+01:00,350.0,841.0,0.0,6386.0,5946.0,307.0,0.0,0.0,0.0,0.0,458.0,1576.0,0.0,5045.0,55.0,92.0,770.0,282.0,0.0,7919.0
2017-11-25 12:00:00+01:00,348.0,795.0,0.0,6267.0,6068.0,307.0,0.0,0.0,0.0,0.0,471.0,1364.0,0.0,5044.0,55.0,92.0,914.0,280.0,0.0,8689.0
2017-11-25 13:00:00+01:00,337.0,808.0,0.0,6265.0,5999.0,306.0,0.0,0.0,0.0,29.0,464.0,667.0,0.0,5043.0,54.0,93.0,985.0,280.0,0.0,9150.0
2017-11-25 14:00:00+01:00,344.0,807.0,0.0,5874.0,5908.0,286.0,0.0,0.0,0.0,871.0,457.0,285.0,0.0,5044.0,53.0,95.0,945.0,281.0,0.0,9505.0
2017-11-25 15:00:00+01:00,351.0,764.0,0.0,5679.0,5943.0,285.0,0.0,0.0,0.0,1335.0,456.0,309.0,0.0,5044.0,54.0,96.0,744.0,286.0,0.0,9276.0
2017-11-25 16:00:00+01:00,352.0,832.0,0.0,5903.0,6048.0,285.0,0.0,0.0,0.0,708.0,458.0,371.0,0.0,5043.0,54.0,96.0,424.0,285.0,0.0,8962.0
2017-11-25 17:00:00+01:00,353.0,843.0,0.0,6295.0,6025.0,285.0,0.0,0.0,0.0,7.0,467.0,1004.0,0.0,5041.0,54.0,95.0,97.0,288.0,0.0,8548.0
2017-11-25 18:00:00+01:00,352.0,950.0,0.0,6402.0,6077.0,286.0,0.0,0.0,0.0,0.0,523.0,1351.0,0.0,5043.0,54.0,93.0,59.0,286.0,0.0,8473.0
2017-11-25 19:00:00+01:00,352.0,953.0,0.0,6367.0,6093.0,284.0,0.0,0.0,0.0,5.0,545.0,1202.0,0.0,5044.0,55.0,94.0,30.0,281.0,0.0,8433.0
2017-11-25 20:00:00+01:00,342.0,892.0,0.0,6119.0,6122.0,283.0,0.0,0.0,0.0,147.0,543.0,895.0,0.0,5047.0,55.0,95.0,29.0,275.0,0.0,8208.0
2017-11-25 21:00:00+01:00,352.0,885.0,0.0,5999.0,6130.0,280.0,0.0,0.0,0.0,1.0,546.0,690.0,0.0,5047.0,55.0,94.0,19.0,284.0,0.0,8015.0
2017-11-25 22:00:00+01:00,358.0,916.0,0.0,6033.0,6062.0,253.0,0.0,0.0,0.0,0.0,506.0,438.0,0.0,5048.0,55.0,89.0,19.0,286.0,0.0,7852.0
2017-11-25 23:00:00+01:00,353.0,844.0,0.0,5894.0,5989.0,262.0,0.0,0.0,0.0,95.0,481.0,264.0,0.0,5045.0,54.0,88.0,18.0,286.0,0.0,7729.0
2017-11-26 00:00:00+01:00,353.0,638.0,0.0,4920.0,5650.0,260.0,0.0,0.0,0.0,769.0,439.0,352.0,0.0,5043.0,54.0,88.0,18.0,281.0,0.0,7588.0
2017-11-26 01:00:00+01:00,352.0,560.0,0.0,4594.0,5313.0,255.0,0.0,0.0,0.0,1097.0,434.0,396.0,0.0,5041.0,52.0,87.0,18.0,282.0,0.0,7523.0
2017-11-26 02:00:00+01:00,355.0,556.0,0.0,4514.0,5143.0,261.0,0.0,0.0,0.0,1960.0,434.0,226.0,0.0,5041.0,53.0,87.0,18.0,273.0,0.0,7362.0
2017-11-26 03:00:00+01:00,338.0,572.0,0.0,4422.0,4815.0,261.0,0.0,0.0,0.0,2921.0,432.0,259.0,0.0,5041.0,53.0,89.0,18.0,267.0,0.0,7394.0
2017-11-26 04:00:00+01:00,337.0,566.0,0.0,4212.0,4463.0,256.0,0.0,0.0,0.0,3170.0,421.0,180.0,0.0,5041.0,53.0,87.0,18.0,268.0,0.0,7407.0
2017-11-26 05:00:00+01:00,332.0,595.0,0.0,4305.0,4351.0,260.0,0.0,0.0,0.0,3424.0,424.0,134.0,0.0,5042.0,53.0,87.0,18.0,279.0,0.0,7129.0
2017-11-26 06:00:00+01:00,346.0,604.0,0.0,4686.0,4654.0,258.0,0.0,0.0,0.0,3236.0,415.0,212.0,0.0,5042.0,53.0,86.0,18.0,271.0,0.0,6845.0
2017-11-26 07:00:00+01:00,348.0,603.0,0.0,5065.0,5086.0,260.0,0.0,0.0,0.0,2097.0,433.0,250.0,0.0,5043.0,54.0,85.0,18.0,267.0,0.0,6591.0
2017-11-26 08:00:00+01:00,341.0,579.0,0.0,4664.0,5012.0,256.0,0.0,0.0,0.0,2127.0,436.0,268.0,0.0,5045.0,53.0,90.0,182.0,271.0,0.0,6407.0
2017-11-26 09:00:00+01:00,349.0,580.0,0.0,4993.0,5267.0,260.0,0.0,0.0,0.0,1703.0,437.0,416.0,0.0,5046.0,54.0,90.0,1085.0,267.0,0.0,5956.0
2017-11-26 10:00:00+01:00,358.0,603.0,0.0,4844.0,5471.0,261.0,0.0,0.0,0.0,581.0,439.0,301.0,0.0,5047.0,53.0,89.0,2001.0,259.0,0.0,5808.0
2017-11-26 11:00:00+01:00,365.0,731.0,0.0,5043.0,5620.0,261.0,0.0,0.0,0.0,587.0,454.0,204.0,0.0,5048.0,53.0,89.0,2655.0,258.0,0.0,5916.0
2017-11-26 12:00:00+01:00,371.0,881.0,0.0,5749.0,5871.0,261.0,0.0,0.0,0.0,620.0,469.0,322.0,0.0,5047.0,52.0,89.0,3001.0,264.0,0.0,5585.0
2017-11-26 13:00:00+01:00,389.0,881.0,0.0,5526.0,5750.0,261.0,0.0,0.0,0.0,819.0,429.0,381.0,0.0,5047.0,53.0,87.0,3109.0,267.0,0.0,5184.0
2017-11-26 14:00:00+01:00,394.0,828.0,0.0,5460.0,5751.0,261.0,0.0,0.0,0.0,825.0,429.0,377.0,0.0,5046.0,54.0,89.0,3019.0,270.0,0.0,5191.0
2017-11-26 15:00:00+01:00,382.0,788.0,0.0,4879.0,5683.0,261.0,0.0,0.0,0.0,966.0,424.0,316.0,0.0,5046.0,53.0,89.0,2747.0,269.0,0.0,5081.0
2017-11-26 16:00:00+01:00,382.0,855.0,0.0,5230.0,5863.0,261.0,0.0,0.0,0.0,947.0,436.0,289.0,0.0,5045.0,54.0,89.0,1926.0,269.0,0.0,4790.0
2017-11-26 17:00:00+01:00,390.0,950.0,0.0,7023.0,6294.0,262.0,0.0,0.0,0.0,154.0,450.0,919.0,0.0,5045.0,54.0,88.0,571.0,269.0,0.0,4511.0
2017-11-26 18:00:00+01:00,393.0,977.0,0.0,7926.0,6452.0,261.0,0.0,0.0,0.0,0.0,513.0,1191.0,0.0,5045.0,55.0,87.0,124.0,268.0,0.0,4779.0
2017-11-26 19:00:00+01:00,391.0,983.0,0.0,8007.0,6607.0,261.0,0.0,0.0,0.0,3.0,516.0,999.0,0.0,5046.0,56.0,88.0,44.0,271.0,0.0,5029.0
2017-11-26 20:00:00+01:00,382.0,981.0,0.0,8117.0,6703.0,258.0,0.0,0.0,0.0,111.0,536.0,1071.0,0.0,5047.0,56.0,86.0,39.0,268.0,0.0,4980.0
2017-11-26 21:00:00+01:00,390.0,956.0,0.0,7899.0,6629.0,263.0,0.0,0.0,0.0,0.0,515.0,779.0,0.0,5046.0,57.0,87.0,30.0,266.0,0.0,4992.0
2017-11-26 22:00:00+01:00,383.0,907.0,0.0,7654.0,6466.0,268.0,0.0,0.0,0.0,0.0,469.0,557.0,0.0,5046.0,56.0,89.0,24.0,266.0,0.0,5015.0
2017-11-26 23:00:00+01:00,387.0,914.0,0.0,6796.0,6506.0,274.0,0.0,0.0,0.0,0.0,447.0,580.0,0.0,5048.0,55.0,85.0,22.0,266.0,0.0,4641.0
2017-11-27 00:00:00+01:00,386.0,685.0,0.0,6157.0,6551.0,276.0,0.0,0.0,0.0,442.0,407.0,265.0,0.0,5049.0,54.0,82.0,22.0,269.0,0.0,4184.0
2017-11-27 01:00:00+01:00,388.0,597.0,0.0,6045.0,6181.0,276.0,0.0,0.0,0.0,798.0,387.0,241.0,0.0,5048.0,54.0,81.0,22.0,266.0,0.0,3809.0
2017-11-27 02:00:00+01:00,388.0,585.0,0.0,5824.0,5938.0,275.0,0.0,0.0,0.0,931.0,380.0,279.0,0.0,5048.0,54.0,83.0,22.0,268.0,0.0,3480.0
2017-11-27 03:00:00+01:00,389.0,624.0,0.0,6059.0,5946.0,276.0,0.0,0.0,0.0,841.0,379.0,329.0,0.0,4781.0,54.0,82.0,21.0,264.0,0.0,3106.0
2017-11-27 04:00:00+01:00,390.0,601.0,0.0,6128.0,6168.0,276.0,0.0,0.0,0.0,834.0,374.0,272.0,0.0,4996.0,54.0,80.0,20.0,264.0,0.0,2729.0
2017-11-27 05:00:00+01:00,387.0,654.0,0.0,6440.0,6330.0,275.0,0.0,0.0,0.0,684.0,372.0,483.0,0.0,5048.0,54.0,81.0,20.0,264.0,0.0,2415.0
2017-11-27 06:00:00+01:00,376.0,869.0,0.0,7329.0,6515.0,272.0,0.0,0.0,0.0,117.0,383.0,1081.0,0.0,5047.0,56.0,81.0,20.0,266.0,0.0,2116.0
2017-11-27 07:00:00+01:00,379.0,982.0,0.0,10285.0,6741.0,282.0,0.0,0.0,0.0,0.0,413.0,3000.0,0.0,5045.0,58.0,82.0,20.0,261.0,0.0,1819.0
2017-11-27 08:00:00+01:00,384.0,986.0,0.0,12776.0,6802.0,318.0,0.0,0.0,0.0,0.0,473.0,4200.0,0.0,5044.0,58.0,80.0,117.0,257.0,0.0,1599.0
2017-11-27 09:00:00+01:00,389.0,985.0,0.0,13102.0,6815.0,330.0,0.0,0.0,0.0,0.0,516.0,4506.0,0.0,5046.0,57.0,82.0,649.0,260.0,0.0,1537.0
2017-11-27 10:00:00+01:00,387.0,985.0,0.0,13273.0,6868.0,334.0,0.0,0.0,0.0,0.0,521.0,4073.0,0.0,5047.0,55.0,76.0,1311.0,257.0,0.0,1724.0
2017-11-27 11:00:00+01:00,383.0,986.0,0.0,13692.0,6903.0,332.0,0.0,0.0,0.0,0.0,491.0,3441.0,0.0,5048.0,54.0,86.0,1787.0,262.0,0.0,1622.0
2017-11-27 12:00:00+01:00,386.0,986.0,0.0,13101.0,6909.0,335.0,0.0,0.0,0.0,0.0,476.0,2811.0,0.0,5047.0,55.0,84.0,2100.0,264.0,0.0,1732.0
2017-11-27 13:00:00+01:00,386.0,978.0,0.0,13228.0,6914.0,333.0,0.0,0.0,0.0,0.0,492.0,2387.0,0.0,5046.0,54.0,85.0,2173.0,271.0,0.0,1639.0
2017-11-27 14:00:00+01:00,390.0,986.0,0.0,13254.0,6822.0,336.0,0.0,0.0,0.0,0.0,477.0,2005.0,0.0,5046.0,55.0,85.0,1968.0,277.0,0.0,1639.0
2017-11-27 15:00:00+01:00,388.0,986.0,0.0,13475.0,6697.0,323.0,0.0,0.0,0.0,0.0,464.0,1270.0,0.0,5047.0,55.0,87.0,1487.0,276.0,0.0,1569.0
2017-11-27 16:00:00+01:00,383.0,986.0,0.0,14468.0,6528.0,321.0,0.0,0.0,0.0,0.0,461.0,760.0,0.0,5047.0,57.0,93.0,770.0,276.0,0.0,1515.0
2017-11-27 17:00:00+01:00,382.0,986.0,0.0,15817.0,6519.0,321.0,0.0,0.0,0.0,0.0,479.0,2461.0,0.0,5045.0,63.0,94.0,152.0,279.0,0.0,1630.0
2017-11-27 18:00:00+01:00,390.0,986.0,0.0,16601.0,6605.0,332.0,0.0,0.0,0.0,0.0,508.0,3520.0,0.0,5044.0,63.0,94.0,33.0,277.0,0.0,1758.0
2017-11-27 19:00:00+01:00,390.0,986.0,0.0,16405.0,6590.0,343.0,0.0,0.0,0.0,0.0,522.0,2803.0,0.0,5046.0,60.0,95.0,17.0,274.0,0.0,1934.0
2017-11-27 20:00:00+01:00,390.0,986.0,0.0,16362.0,6576.0,341.0,0.0,0.0,0.0,0.0,496.0,1977.0,0.0,5048.0,62.0,97.0,16.0,273.0,0.0,2102.0
2017-11-27 21:00:00+01:00,390.0,986.0,0.0,15169.0,6575.0,350.0,0.0,0.0,0.0,0.0,480.0,1789.0,0.0,5048.0,61.0,97.0,17.0,276.0,0.0,2231.0
2017-11-27 22:00:00+01:00,392.0,986.0,0.0,13369.0,6624.0,354.0,0.0,0.0,0.0,0.0,447.0,1393.0,0.0,5049.0,58.0,96.0,17.0,272.0,0.0,2291.0
2017-11-27 23:00:00+01:00,389.0,986.0,0.0,11770.0,6623.0,354.0,0.0,0.0,0.0,0.0,429.0,445.0,0.0,5051.0,57.0,95.0,17.0,281.0,0.0,2420.0
2017-11-28 00:00:00+01:00,394.0,983.0,0.0,9457.0,6577.0,343.0,0.0,0.0,0.0,0.0,404.0,742.0,0.0,5050.0,56.0,95.0,17.0,290.0,0.0,2570.0
2017-11-28 01:00:00+01:00,394.0,986.0,0.0,8162.0,6624.0,336.0,0.0,0.0,0.0,0.0,389.0,324.0,0.0,5050.0,56.0,96.0,17.0,287.0,0.0,2633.0
2017-11-28 02:00:00+01:00,394.0,973.0,0.0,7033.0,6456.0,333.0,0.0,0.0,0.0,232.0,377.0,342.0,0.0,5050.0,55.0,95.0,16.0,289.0,0.0,2796.0
2017-11-28 03:00:00+01:00,388.0,932.0,0.0,6999.0,6471.0,333.0,0.0,0.0,0.0,315.0,372.0,270.0,0.0,5051.0,54.0,96.0,17.0,285.0,0.0,2942.0
2017-11-28 04:00:00+01:00,390.0,838.0,0.0,7094.0,6557.0,315.0,0.0,0.0,0.0,563.0,372.0,235.0,0.0,5051.0,56.0,96.0,16.0,284.0,0.0,3050.0
2017-11-28 05:00:00+01:00,394.0,799.0,0.0,7656.0,6557.0,324.0,0.0,0.0,0.0,405.0,369.0,262.0,0.0,5052.0,56.0,97.0,17.0,287.0,0.0,3144.0
2017-11-28 06:00:00+01:00,389.0,902.0,0.0,10134.0,6553.0,326.0,0.0,0.0,0.0,8.0,370.0,395.0,0.0,5048.0,57.0,95.0,17.0,282.0,0.0,3399.0
2017-11-28 07:00:00+01:00,387.0,984.0,0.0,13783.0,6689.0,329.0,0.0,0.0,0.0,0.0,407.0,1959.0,0.0,5047.0,57.0,96.0,16.0,287.0,0.0,3437.0
2017-11-28 08:00:00+01:00,390.0,986.0,0.0,15499.0,6742.0,334.0,0.0,0.0,0.0,0.0,440.0,2788.0,0.0,5046.0,56.0,97.0,71.0,292.0,0.0,3654.0
2017-11-28 09:00:00+01:00,391.0,982.0,0.0,16290.0,6754.0,343.0,0.0,0.0,0.0,0.0,452.0,3093.0,0.0,5047.0,55.0,97.0,460.0,277.0,0.0,3278.0
2017-11-28 10:00:00+01:00,387.0,984.0,0.0,16631.0,6822.0,346.0,0.0,0.0,0.0,0.0,454.0,3362.0,0.0,5045.0,55.0,96.0,910.0,278.0,0.0,2922.0
2017-11-28 11:00:00+01:00,381.0,983.0,0.0,16589.0,6877.0,346.0,0.0,0.0,0.0,0.0,451.0,3372.0,0.0,5045.0,53.0,92.0,1116.0,287.0,0.0,2725.0
2017-11-28 12:00:00+01:00,380.0,982.0,0.0,15649.0,6881.0,346.0,0.0,0.0,0.0,0.0,456.0,3405.0,0.0,5047.0,48.0,95.0,1188.0,287.0,0.0,2454.0
2017-11-28 13:00:00+01:00,382.0,985.0,0.0,15443.0,6896.0,345.0,0.0,0.0,0.0,0.0,459.0,3569.0,0.0,5048.0,50.0,100.0,1116.0,290.0,0.0,2321.0
2017-11-28 14:00:00+01:00,387.0,979.0,0.0,15637.0,6893.0,347.0,0.0,0.0,0.0,0.0,463.0,2666.0,0.0,5050.0,55.0,101.0,976.0,294.0,0.0,2671.0
2017-11-28 15:00:00+01:00,388.0,977.0,0.0,15884.0,6905.0,353.0,0.0,0.0,0.0,0.0,457.0,1971.0,0.0,5050.0,60.0,102.0,678.0,296.0,0.0,2850.0
2017-11-28 16:00:00+01:00,389.0,984.0,0.0,16353.0,6899.0,352.0,0.0,0.0,0.0,0.0,470.0,2044.0,0.0,5049.0,58.0,104.0,345.0,284.0,0.0,2901.0
2017-11-28 17:00:00+01:00,389.0,986.0,0.0,16970.0,6899.0,355.0,0.0,0.0,0.0,0.0,502.0,3221.0,0.0,5048.0,59.0,105.0,55.0,278.0,0.0,3069.0
2017-11-28 18:00:00+01:00,389.0,986.0,0.0,17389.0,6896.0,355.0,0.0,0.0,0.0,0.0,513.0,4146.0,0.0,5047.0,58.0,107.0,35.0,280.0,0.0,3328.0
2017-11-28 19:00:00+01:00,387.0,984.0,0.0,17546.0,6900.0,355.0,0.0,0.0,0.0,0.0,527.0,2906.0,0.0,5049.0,61.0,105.0,18.0,281.0,0.0,3338.0
2017-11-28 20:00:00+01:00,388.0,934.0,0.0,16601.0,6869.0,355.0,0.0,0.0,0.0,0.0,518.0,1690.0,0.0,5052.0,62.0,105.0,15.0,282.0,0.0,3269.0
2017-11-28 21:00:00+01:00,387.0,938.0,0.0,14263.0,6895.0,354.0,0.0,0.0,0.0,0.0,504.0,2496.0,0.0,5052.0,60.0,106.0,15.0,279.0,0.0,3413.0
2017-11-28 22:00:00+01:00,385.0,979.0,0.0,12627.0,6870.0,351.0,0.0,0.0,0.0,0.0,471.0,1596.0,0.0,5053.0,56.0,107.0,15.0,277.0,0.0,3453.0
2017-11-28 23:00:00+01:00,379.0,974.0,0.0,10630.0,6695.0,348.0,0.0,0.0,0.0,0.0,423.0,376.0,0.0,5053.0,54.0,106.0,15.0,291.0,0.0,3683.0
2017-11-29 00:00:00+01:00,387.0,977.0,0.0,8193.0,6725.0,339.0,0.0,0.0,0.0,115.0,393.0,360.0,0.0,5053.0,55.0,105.0,15.0,284.0,0.0,3823.0
2017-11-29 01:00:00+01:00,387.0,985.0,0.0,6972.0,6670.0,333.0,0.0,0.0,0.0,138.0,380.0,215.0,0.0,5053.0,54.0,99.0,15.0,279.0,0.0,3941.0
2017-11-29 02:00:00+01:00,382.0,899.0,0.0,6287.0,6674.0,326.0,0.0,0.0,0.0,870.0,377.0,182.0,0.0,5054.0,55.0,99.0,15.0,291.0,0.0,4253.0
